,zipcode,FIPS,gentrification_score
4742,30114,13,1.9815814407295749
4743,33615,12,0.4482702386245912
4744,73072,40,1.3483332069703637
4745,27360,37,1.5007360028952927
4746,78247,48,1.324196708503002
4747,27529,37,0.12747138968382707
4748,77063,48,-0.6979024288259246
4749,76010,48,
4750,37918,47,1.1411540810245417
4751,77375,48,1.7554809140427734
4752,37043,47,1.5063190082395654
4753,75080,48,
4754,23188,51,2.577469726496704
4755,33612,12,0.5104423923232783
4756,35405,1,1.7521851618767914
4757,30236,13,1.2413412029808195
4758,72764,5,0.7595175426695251
4759,78258,48,-0.8845115872095237
4760,34655,12,0.5045855952357208
4761,78504,48,
4762,23608,51,-1.5229998777332232
4763,30016,13,0.898165279190513
4764,22314,51,0.8986444020498913
4765,29720,45,0.7103719926845345
4766,77072,48,0.8494438400512789
4767,34221,12,1.2906185508287809
4768,33617,12,-0.39826220195390816
4769,20774,24,0.30054293428185364
4770,26554,54,3.084291960982171
4771,72701,5,0.10743494423791854
4772,73071,40,0.7888777279178745
4773,30093,13,0.6888707100105687
4774,27616,37,1.0217401496025529
4775,42301,21,0.20183866233263445
4776,76549,48,0.864753784982413
4777,38017,47,2.7535309662117204
4778,77546,48,-0.42317681567288196
4779,70301,22,-0.23377884839536184
4780,78254,48,1.617320122698653
4781,26505,54,1.2613742598940483
4782,33442,12,1.1366216846187431
4783,28403,37,0.31448820279916245
4784,32216,12,0.4594025290558786
4785,27215,37,-0.49130463315395717
4786,32837,12,0.6663264786678204
4787,29414,45,0.38148468065647045
4788,75023,48,
4789,24502,51,0.8893471880701187
4790,27612,37,1.0558700398893588
4791,28110,37,-0.14234098278787483
4792,21229,24,0.4345133816019141
4793,33415,12,0.8302286486775331
4794,27107,37,0.6947310544502918
4795,75219,48,
4796,75227,48,
4797,21044,24,1.019005349408495
4798,22554,51,1.0522241560439718
4799,77015,48,-0.011573134563791148
4800,27604,37,0.6592507104575163
4801,33142,12,-0.010232591849181934
4802,32164,12,2.8811702976685716
4803,30721,13,0.7334772812617354
4804,75231,48,
4805,32725,12,0.03891369932021754
4806,75006,48,
4807,78233,48,0.42646452083545117
4808,33033,12,-0.04107654728028694
4809,28806,37,0.49803986148659407
4810,29607,45,1.3419401253339625
4811,37221,47,1.1426106862290797
4812,27526,37,0.9662321961690659
4813,30064,13,1.7432054598583273
4814,40324,21,1.7126573333469877
4815,78542,48,
4816,32514,12,0.4316538086608139
4817,74055,40,0.9843385104527175
4818,70115,22,2.5884852094180726
4819,27513,37,0.7225879107013016
4820,30605,13,0.425049568688038
4821,34741,12,0.8846357892903322
4822,77040,48,0.40524148671538207
4823,20171,51,0.5009984075575462
4824,33578,12,1.0545989114710854
4825,29651,45,1.2077616968224607
4826,21221,24,0.2456295655827782
4827,40216,21,0.44417150233741437
4828,75074,48,
4829,29615,45,1.671853868840176
4830,76542,48,1.8201751032267925
4831,37087,47,0.544617022363471
4832,33178,12,1.093425529026842
4833,23602,51,0.13103629826106927
4834,77386,48,3.212544614856891
4835,33180,12,-0.20560200622677272
4836,29073,45,1.2192233334302416
4837,28262,37,0.8642862552011936
4838,33919,12,0.2805172654667388
4839,37343,47,-0.20883177735969616
4840,75024,48,
4841,39402,28,1.2205060776723147
4842,33126,12,0.20720998494592877
4843,78201,48,0.5267541263301818
4844,32835,12,0.3143827765105918
4845,38115,47,0.635373813349342
4846,37920,47,1.353297216697362
4847,42240,21,0.2978319804010418
4848,75062,48,
4849,24018,51,-2.7274474101546358
4850,29526,45,
4851,79907,48,8.952311078503278
4852,29687,45,0.41531418348798127
4853,33068,12,-0.08171455490989307
4854,77511,48,0.7678259748291466
4855,78640,48,0.634939793026507
4856,76112,48,
4857,78155,48,0.5240832979548223
4858,29910,45,1.0518616672351806
4859,21401,24,1.798775777361175
4860,78213,48,0.62951424807212
4861,32746,12,1.2670841738368817
4862,40517,21,0.27596448286103453
4863,75063,48,
4864,36116,1,-0.0869284943030732
4865,75214,48,
4866,23803,51,-0.20066333943663842
4867,37620,47,1.6902363009745558
4868,28173,37,2.3191717112314407
4869,21502,24,-10.238004987531196
4870,77396,48,1.0605475092672474
4871,32703,12,0.14231899862064396
4872,21043,24,1.1321744295041702
4873,33904,12,1.228537499708943
4874,75216,48,
4875,32708,12,-0.4425892886166021
4876,32808,12,-0.40264009602133444
4877,76017,48,
4878,20902,24,1.9058550093873383
4879,70508,22,1.714750470125176
4880,78028,48,0.8880757788188626
4881,37076,47,0.8291533333576582
4882,28117,37,1.0123941767086095
4883,29210,45,0.8713405238828966
4884,23234,51,0.21620981887144866
4885,30518,13,1.2343189198427622
4886,30076,13,0.7572616414420901
4887,40509,21,1.8000368690023854
4888,70810,22,1.8160877901700758
4889,75068,48,
4890,28306,37,-0.017232890201867433
4891,33161,12,0.3648649893651063
4892,29412,45,1.9758142370814498
4893,30809,13,3.4351161489950126
4894,33165,12,0.6298160283171321
4895,28412,37,0.39807801753794847
4896,28562,37,1.6582022173537818
4897,34744,12,0.5115233573611543
4898,77089,48,0.6626982865140774
4899,77008,48,5.395686176811922
4900,33435,12,1.1122827340060484
4901,31061,13,1.0
4902,29407,45,1.073776738986841
4903,77088,48,0.49164614581468513
4904,29803,45,0.4824966255387243
4905,77339,48,-0.14178604648833673
4906,38109,47,-0.463356698506866
4907,33179,12,-0.1226449223066208
4908,30034,13,-0.1357132545594225
4909,32224,12,2.432336651120847
4910,78840,48,1.0
4911,23669,51,1.4705536688766194
4912,37601,47,1.7864057855737439
4913,73034,40,1.4234965196495704
4914,37115,47,0.4202941020860166
4915,32940,12,-1.255275673536363
4916,79928,48,8.437270726338944
4917,23220,51,2.040001447787443
4918,29576,45,
4919,28226,37,2.949492723614701
4920,34203,12,0.671283415196273
4921,37604,47,-0.08712898229162301
4922,77539,48,1.480088785286581
4923,32257,12,0.08118013634558882
4924,77099,48,0.4592292505705564
4925,20854,24,1.749240425040465
4926,75248,48,
4927,75104,48,
4928,20772,24,0.6352682223957632
4929,38128,47,-0.7462106632295737
4930,78253,48,2.4245779991509164
4931,32780,12,1.2263709191489567
4932,29621,45,0.8069406536963489
4933,42303,21,0.48855113048019455
4934,33175,12,0.258153674366498
4935,21921,24,0.0992668578354569
4936,30097,13,0.2620380218799198
4937,77090,48,0.24879209695773916
4938,30350,13,1.8734230145705724
4939,27103,37,2.9439837418178434
4940,38501,47,0.7102555139227226
4941,27609,37,0.9395096172357147
4942,77581,48,1.3247906497525617
4943,20176,51,1.4848361071060405
4944,78229,48,0.9050769656997861
4945,30324,13,1.0385346127871249
4946,34667,12,1.5000909258361954
4947,29150,45,-0.3242789258481594
4948,70003,22,0.14264911261343735
4949,75071,48,
4950,33134,12,2.697018851677168
4951,76039,48,
4952,34209,12,0.6619987994409074
4953,28311,37,-0.3589364844903991
4954,37209,47,1.1136896443518451
4955,22903,51,2.749500324248824
4956,32073,12,0.7946807723109439
4957,30157,13,0.2802806922059626
4958,78207,48,0.3752513867379425
4959,78227,48,0.1878927762065069
4960,41017,21,1.5061213258154054
4961,77064,48,0.7982433232638244
4962,30309,13,2.7615128440412646
4963,30506,13,3.53391958879134
4964,33177,12,-0.35499784722482397
4965,19808,10,10.48673520741965
4966,21236,24,1.2147674381020104
4967,21220,24,0.5754642349214557
4968,75019,48,
4969,23228,51,1.2975622591688907
4970,30736,13,1.6585734137187749
4971,34231,12,1.1522037269911092
4972,72076,5,0.7607806341802825
4973,70737,22,3.8570482421474757
4974,28376,37,-2.510585918266862
4975,76108,48,
4976,33461,12,0.8210924059550484
4977,33445,12,0.41800137703907003
4978,21804,24,0.20108559466387382
4979,33417,12,0.09837906163570322
4980,70560,22,0.028086744564908655
4981,32907,12,-0.34385095819260875
4982,78046,48,0.24574321214910277
4983,20747,24,0.13723283732869973
4984,34207,12,0.8523619028423461
4985,24153,51,8.158772246322695
4986,33917,12,0.8421833888280913
4987,23224,51,0.6561372686340866
4988,21230,24,2.1558548548710337
4989,28105,37,1.087310483439069
4990,27030,37,0.36501610988638206
4991,28213,37,-0.1060146585171329
4992,35401,1,0.6369484651422975
4993,77080,48,1.1943353685177804
4994,24401,51,0.41118507048484704
4995,77024,48,1.4880263801968263
4996,19805,10,5.072974333165574
4997,42420,21,-0.5345666991236612
4998,40299,21,0.41935605158605904
4999,21702,24,0.5407255707070997
5000,34609,12,0.3194957898404739
5001,40356,21,1.394293497741774
5002,32304,12,1.880972515016893
5003,35216,1,2.064968971874156
5004,21093,24,1.5805518294653824
5005,78412,48,0.5200149548792856
5006,33410,12,1.136110055026285
5007,19701,10,0.4428787116255869
5008,21701,24,0.8607509364072242
5009,30328,13,1.8939555598329383
5010,28212,37,0.39069662409288136
5011,32955,12,1.497728753337943
5012,77407,48,2.0054848575516973
5013,39564,28,-1.2458629770842309
5014,33040,12,1.0637066251917597
5015,77004,48,2.0535951656336366
5016,32404,12,-0.34421035010522383
5017,30039,13,-0.1707483410851695
5018,40291,21,1.1445186679868136
5019,78232,48,1.3825543085045955
5020,33484,12,0.40360265850843635
5021,30339,13,3.222540997887671
5022,20748,24,0.4548921196266057
5023,28054,37,0.2528290610594161
5024,32207,12,1.0824493751388022
5025,32712,12,1.4812682960935808
5026,79925,48,7.8628026412325625
5027,31909,13,0.35946248600223984
5028,40219,21,1.0305931895374045
5029,27320,37,0.49534233940483563
5030,27292,37,2.0019557145491955
5031,27909,37,0.3886639676113355
5032,28304,37,5.7031019202363415
5033,72756,5,0.6620465091037364
5034,33196,12,1.7642450146824793
5035,30120,13,1.8718201021151477
5036,32714,12,-0.05080495145267839
5037,70769,22,0.6038074607495904
5038,32507,12,1.1544066167085965
5039,75050,48,
5040,32818,12,0.5712300310769095
5041,33844,12,1.1398640370374387
5042,38116,47,0.797962462701061
5043,33624,12,1.5253952927401302
5044,73112,40,0.9456084023386442
5045,32526,12,0.9075563535745024
5046,29203,45,-0.19854929208942637
5047,22202,51,0.11818879684726735
5048,33446,12,1.4044963212419643
5049,76021,48,
5050,32811,12,-0.08413213114492524
5051,33771,12,0.0790667606820259
5052,78109,48,0.6250406105433947
5053,38134,47,-1.0975781438517818
5054,70570,22,1.5905950947461827
5055,77388,48,0.8006670163661896
5056,77055,48,1.0781192842593912
5057,77498,48,0.4844356588351505
5058,33928,12,3.072967844086898
5059,30126,13,0.6847489351251869
5060,76502,48,0.8839272059948013
5061,30680,13,0.28860057114127086
5062,33610,12,0.6884740063565955
5063,21045,24,1.3395973398409737
5064,27530,37,-0.11466223527593303
5065,22901,51,1.6340128701840733
5066,36608,1,1.2988408177446469
5067,32566,12,1.442199271733268
5068,27295,37,0.6029447075649934
5069,27516,37,2.1278055854546984
5070,30519,13,1.6258112047894888
5071,32259,12,1.925353145841323
5072,22033,51,0.739191912808741
5073,78574,48,
5074,38127,47,0.379967159277504
5075,34746,12,0.40166307772416754
5076,27127,37,0.005456513190634868
5077,27105,37,0.9285816197631561
5078,32738,12,-4.6565689154539704
5079,32034,12,0.7176381121587145
5080,33016,12,0.7290721692541938
5081,77469,48,2.4667136549317044
5082,71854,5,-0.22881658920271836
5083,75044,48,
5084,34786,12,0.5298695898301777
5085,78217,48,0.41317714966803953
5086,70118,22,0.4631091691373373
5087,33611,12,2.0260763565841455
5088,74136,40,1.002539320784445
5089,32127,12,1.1670996700118266
5090,72703,5,0.8520988793313969
5091,39047,28,2.355975060542524
5092,77406,48,0.3390746650208249
5093,20148,51,1.1324719922818829
5094,38125,47,-0.253311439518336
5095,33428,12,0.9641294220182527
5096,76522,48,-0.2945882397920147
5097,30134,13,0.019998241110555044
5098,70808,22,-0.33362850423972884
5099,70458,22,2.495532645494247
5100,78413,48,1.6745879725895505
5101,38671,28,-0.2632923247201071
5102,78665,48,0.6246724202049228
5103,36301,1,0.7251086647438765
5104,28411,37,1.0808376536410935
5105,77060,48,0.14142249252298203
5106,30165,13,2.4860223188954023
5107,78852,48,1.0
5108,72450,5,2.3872070930968965
5109,70056,22,0.1684112464350214
5110,20785,24,0.74184265989571
5111,22801,51,0.5965775858275335
5112,75165,48,
5113,33172,12,0.6548127884058473
5114,27520,37,0.5850838334881098
5115,76107,48,
5116,34232,12,1.7221538205383236
5117,30152,13,1.6516867915699414
5118,30038,13,0.47774424088156914
5119,70605,22,1.8412759880920695
5120,35630,1,0.7913178556115525
5121,33155,12,1.643208071095016
5122,33193,12,1.0746414139894147
5123,33014,12,-0.2970375233933873
5124,28115,37,1.086448137462315
5125,30228,13,1.0166281425629666
5126,32547,12,0.7261694103886622
5127,70058,22,-1.0505902613525302
5128,77096,48,-0.6467625043660283
5129,20743,24,0.4222703739960114
5130,23111,51,1.667265123777208
5131,75060,48,
5132,77642,48,-0.02243229380734114
5133,70433,22,1.8209302831594387
5134,30084,13,2.0367674266949627
5135,30311,13,-0.2808149963577711
5136,29577,45,
5137,40220,21,1.3933624935768079
5138,27704,37,0.932102578513974
5139,33613,12,0.6814909021368163
5140,73170,40,1.5492181143999968
5141,37207,47,0.4887781276567795
5142,34653,12,0.5593992090038874
5143,33880,12,0.7523240559031128
5144,40515,21,0.6111958870579587
5145,30815,13,-0.6900281713268221
5146,36330,1,0.5157838664103573
5147,73110,40,0.403118035714496
5148,75028,48,
5149,27330,37,0.1801906420864183
5150,30813,13,5.207415883702194
5151,32506,12,0.571505140410764
5152,33604,12,0.8864788002013279
5153,79423,48,1.8571944843226245
5154,30019,13,2.643126309833354
5155,78526,48,2.82235955917515
5156,33147,12,0.1815554153811947
5157,30115,13,2.7831139976072463
5158,33133,12,1.8376273162294672
5159,78414,48,1.4949757751441717
5160,21208,24,0.6620874814144422
5161,30316,13,4.151466930389462
5162,78749,48,1.129479232120646
5163,76119,48,
5164,23231,51,0.36014746749228865
5165,34983,12,0.5153925604664028
5166,20110,51,0.4836120203129316
5167,31210,13,-3.540092776673318
5168,32707,12,0.3056981694246623
5169,31313,13,0.2950684739588789
5170,37643,47,0.6447021392389167
5171,75126,48,
5172,75501,48,0.2853187533734483
5173,33952,12,0.2738667883852392
5174,77035,48,0.9223970024324578
5175,70117,22,0.6394405310377789
5176,30338,13,2.958900063552327
5177,76513,48,1.8781828261202014
5178,31405,13,0.8555050275818731
5179,73401,40,1.406880549817413
5180,28092,37,0.4565582980674314
5181,76180,48,
5182,70122,22,-0.0863379619966634
5183,38118,47,0.03677101541395315
5184,33702,12,0.6795386364409627
5185,75081,48,
5186,28803,37,0.9115764819973748
5187,33130,12,1.2888680333462108
5188,30458,13,2.5004474799811574
5189,38301,47,1.6483646898670108
5190,77065,48,-0.15190496519070903
5191,33010,12,0.550221081718854
5192,75220,48,
5193,40272,21,1.1405707553672808
5194,78041,48,0.21659763767448897
5195,30092,13,1.3601093830114503
5196,40229,21,0.8275576833899407
5197,23060,51,1.1849450788728164
5198,30102,13,-0.07052814803875529
5199,21244,24,1.1905860107311408
5200,32724,12,0.8140745897788608
5201,34761,12,0.16251071009542636
5202,77009,48,1.2249344939351343
5203,22015,51,0.8581148015618948
5204,38018,47,0.1608077169812446
5205,28625,37,0.17640364886963766
5206,33135,12,1.106874078314337
5207,40207,21,1.8597175049192258
5208,28208,37,0.40735068076893394
5209,33707,12,0.764837629921288
5210,75075,48,
5211,29209,45,1.1928765590022383
5212,30294,13,1.3697268577440078
5213,75154,48,
5214,23831,51,1.9370913375774967
5215,34205,12,-0.0888019384209589
5216,28607,37,1.673676919222436
5217,37214,47,0.7741908338593676
5218,28273,37,1.3528052510320512
5219,21014,24,0.19291405391428107
5220,33710,12,1.4325875850449887
5221,72758,5,0.841304642769924
5222,30701,13,0.7082413539367179
5223,33881,12,0.9712634580564018
5224,21217,24,0.4039373101040795
5225,77338,48,0.5164890001139245
5226,37919,47,2.0201420958276217
5227,29063,45,1.4838503357850958
5228,30252,13,0.5396471933268375
5229,32209,12,0.323721844232232
5230,33401,12,1.0171927197504376
5231,29605,45,1.0194287922276297
5232,26508,54,0.8399813025864756
5233,33756,12,0.7824080211839605
5234,30305,13,2.8517339165323965
5235,33140,12,3.970391817366047
5236,21060,24,1.1048225483224523
5237,20120,51,0.7341691787158534
5238,27217,37,1.2337741173382333
5239,40391,21,1.5009370871439836
5240,35226,1,6.340090530962443
5241,71360,22,3.0950121741621355
5242,21403,24,1.2954796690154509
5243,28405,37,0.8865611294053691
5244,30033,13,2.3264366061398505
5245,78006,48,1.0597846993424591
5246,75013,48,
5247,31406,13,0.6396288666992528
5248,77471,48,1.1570104947413633
5249,72023,5,0.5995045679020725
5250,28303,37,-9.603643525356983
5251,34285,12,0.8913800733480267
5252,78744,48,0.6190441261332892
5253,38002,47,2.811673170071393
5254,32824,12,2.7150252902382204
5255,33018,12,1.0927677195508232
5256,30269,13,0.7502393583040311
5257,77006,48,3.3414850879026954
5258,23503,51,2.3244286523456497
5259,21157,24,0.7555890005818092
5260,77092,48,0.5836252990494266
5261,22980,51,0.108391819333561
5262,31602,13,1611.4202898565986
5263,33309,12,0.7281950899528353
5264,77074,48,0.3547074855310787
5265,77520,48,0.579747390085644
5266,32114,12,0.6506370526339593
5267,30223,13,0.40049912636293183
5268,23235,51,1.4421065996701097
5269,29461,45,1.6189218027539252
5270,19958,10,5.183282456009729
5271,72120,5,1.2755223454381037
5272,20814,24,1.2513057243734924
5273,37363,47,1.939811130412082
5274,78418,48,1.7640355639321095
5275,28348,37,2.3421959625800084
5276,78586,48,-0.6577766745394071
5277,19709,10,37.689265942914645
5278,71106,22,-10.410887138033349
5279,27534,37,-0.16776163240067843
5280,76210,48,
5281,31904,13,1.3623420252759588
5282,28214,37,0.5333609866220399
5283,78218,48,0.5412433702665049
5284,72143,5,-0.24784833831433023
5285,32812,12,0.4383555426622122
5286,21784,24,1.130669807356648
5287,75069,48,
5288,77054,48,1.350602981292746
5289,30087,13,0.432633704636
5290,34957,12,1.668503135294954
5291,27104,37,2.2950484230746464
5292,24540,51,0.9487908630033214
5293,32250,12,2.7937951316683827
5294,33573,12,0.6604665023353273
5295,27502,37,1.3981065771059629
5296,21042,24,1.9430582940073706
5297,28358,37,0.694678288173673
5298,34491,12,0.7142442511340173
5299,78154,48,0.8794370132963396
5300,22031,51,0.14500246962007146
5301,32503,12,0.7166325535899124
5302,28792,37,0.7891330103793567
5303,76262,48,
5304,33884,12,0.6970432934696569
5305,30180,13,-0.27883043807962565
5306,33462,12,0.9416908098918323
5307,28451,37,0.8117996079376897
5308,30344,13,0.17364884933784336
5309,20109,51,0.19770254117929778
5310,32084,12,1.6313069929269883
5311,78415,48,0.63802363417224
5312,32205,12,0.48058926059774126
5313,70806,22,1.396201077251836
5314,75701,48,2.0148191752011706
5315,76706,48,0.8481033284312008
5316,30046,13,-0.5453718806676472
5317,30189,13,1.730076843556742
5318,74105,40,1.2207731915252802
5319,78537,48,
5320,42071,21,-0.42924893534649705
5321,33060,12,0.9826942672303389
5322,33029,12,2.5171445049569083
5323,25801,54,0.7998958723134241
5324,42104,21,0.5663275344474137
5325,19966,10,1.115950661405206
5326,37174,47,1.558773210904063
5327,78210,48,0.5687529025327018
5328,35244,1,0.06248254586359807
5329,23323,51,3.097812173279468
5330,37830,47,-0.8101227949273199
5331,75038,48,
5332,29650,45,0.7562146624298055
5333,77381,48,0.3445279745011456
5334,40218,21,1.340222336412287
5335,77356,48,-0.1657200158741867
5336,37217,47,0.6333416039377803
5337,32082,12,2.567161306387244
5338,39042,28,1.5991133967293159
5339,74014,40,1.2166406403871606
5340,20707,24,0.1521844707427216
5341,30132,13,0.15914630807446406
5342,30238,13,0.13304173380037929
5343,72204,5,0.7425588863883096
5344,28734,37,0.3498406613499756
5345,76013,48,
5346,19901,10,4.899548872180489
5347,78729,48,1.3927469511804167
5348,76006,48,
5349,28677,37,1.061709587254199
5350,39120,28,1.0
5351,40165,21,1.506347992831091
5352,30117,13,0.8175616814319355
5353,33131,12,1.1100900357526522
5354,77571,48,1.0324932616073752
5355,29710,45,1.9823476406390155
5356,19904,10,29.215338345864573
5357,30341,13,0.453242579062909
5358,76248,48,
5359,35601,1,0.962814152761264
5360,71603,5,-1.4511385816525597
5361,79416,48,0.7157516420048202
5362,33162,12,0.1928843563570739
5363,27511,37,0.6393259805510706
5364,33071,12,0.8713051959578201
5365,77706,48,1.4862719389124202
5366,32578,12,1.1078567617348
5367,20815,24,3.4142080072018954
5368,20817,24,2.747425567576575
5369,37922,47,1.83506681741152
5370,35209,1,2.9452055390402836
5371,78596,48,
5372,20735,24,0.8558677430026455
5373,37312,47,0.4733292870397542
5374,33764,12,0.3389433596568512
5375,20783,24,0.91013663465354
5376,34243,12,0.224197838117313
5377,78541,48,
5378,29466,45,2.227935572379453
5379,33713,12,1.0072940119177367
5380,33404,12,1.2386552433434408
5381,30329,13,1.8885361891503056
5382,32301,12,1.3500990539258302
5383,37814,47,0.7180058784273075
5384,72762,5,0.2767752964480503
5385,20170,51,1.9016844003996571
5386,36526,1,1.2313461029884005
5387,33169,12,-0.5961946550983919
5388,29301,45,0.116588640302381
5389,34683,12,-0.6902010106260038
5390,30014,13,-0.306766912302769
5391,77025,48,1.296978771402925
5392,21113,24,0.6336608701273526
5393,28052,37,0.5022626348353665
5394,34684,12,0.885427580211254
5395,77377,48,0.5750817808635923
5396,29841,45,0.028768691009533054
5397,70817,22,-0.90902881453509
5398,34208,12,0.9730619076621086
5399,32541,12,1.4890316434899775
5400,27560,37,2.265934048395898
5401,77073,48,0.39584967594371917
5402,30213,13,-1.490250608559154
5403,33903,12,0.31444280159266014
5404,30161,13,0.14707773784755052
5405,72653,5,0.7459334681387902
5406,33143,12,0.15253870849458617
5407,30342,13,1.7919034668374656
5408,23832,51,1.9773605111379122
5409,23321,51,-0.4320870439636392
5410,33801,12,0.0013791458403356789
5411,34287,12,1.2772897159407088
5412,72956,5,1.6684873409587444
5413,77354,48,1.5250482923354485
5414,77044,48,1.4432486501306387
5415,71112,22,-1.3677274122582614
5416,33905,12,0.451678813421193
5417,78723,48,0.6865836549928832
5418,21742,24,0.19275317160026578
5419,75230,48,
5420,23229,51,2.0943762075667594
5421,39532,28,0.8358948154553658
5422,37160,47,1.0833434370377557
5423,21136,24,0.8714986424461831
5424,32904,12,2.204160950566201
5425,39180,28,0.9576285963382699
5426,23059,51,0.40928950980330214
5427,33709,12,1.270399358004934
5428,37923,47,1.869021196655818
5429,71270,22,-0.38931297709923607
5430,36303,1,0.6885079416663273
5431,36532,1,1.859628244361328
5432,76132,48,
5433,75087,48,
5434,21842,24,-0.2650590427383428
5435,75077,48,
5436,33334,12,0.6061348871804529
5437,34759,12,0.8699805148328311
5438,28031,37,0.9530000975597106
5439,28211,37,1.6064427614446737
5440,20746,24,0.589154767152518
5441,40502,21,2.0243847485226794
5442,33460,12,-0.16087096185749125
5443,21227,24,1.4805481931605153
5444,34608,12,0.989423272086471
5445,72032,5,-0.010062756243328324
5446,31204,13,-1.8409542743538845
5447,77079,48,1.0695151737459974
5448,71901,5,0.613028384725342
5449,21239,24,0.27131561510117025
5450,33803,12,1.2874326419533562
5451,33351,12,0.22855224794564946
5452,42003,21,0.6732765504391784
5453,30060,13,1.1394417683144362
5454,30315,13,0.894119833469675
5455,74074,40,4.665104014063873
5456,77056,48,2.591291480393253
5457,32211,12,-0.22913057815644183
5458,42141,21,0.8145363408521349
5459,79915,48,8.552457813646344
5460,27614,37,1.7514540813527477
5461,33813,12,1.7928895924363826
5462,77093,48,-0.12215413235918242
5463,38104,47,0.677801908057747
5464,42001,21,-1.329252062816075
5465,35603,1,-0.7415850108646606
5466,32208,12,0.04515555914477803
5467,26301,54,0.7656261476312887
5468,28270,37,1.0612784142658227
5469,21212,24,1.6226275130906989
5470,28409,37,0.908074421607295
5471,70123,22,1.602909522270692
5472,33770,12,0.6269025497950942
5473,77477,48,0.7264414151062693
5474,24073,51,1.3665541034839968
5475,32958,12,1.1794242721622499
5476,33619,12,1.3599032314455564
5477,37803,47,2.12181394128308
5478,78727,48,0.8980028468473086
5479,78731,48,1.120849181210808
5480,28079,37,1.3819094277474806
5481,77382,48,1.5299562708677343
5482,75252,48,
5483,20877,24,0.3512375297293965
5484,21703,24,0.49139021466083377
5485,33705,12,2.181131305120121
5486,33990,12,0.4659347567932576
5487,27804,37,0.7983736156578679
5488,30274,13,0.5438452973767657
5489,33823,12,1.9479285706541176
5490,33317,12,0.6678958879844434
5491,27205,37,0.3095859979434633
5492,77034,48,0.5978039036982603
5493,22701,51,0.4194369331722608
5494,30308,13,1.9800548574386916
5495,30542,13,0.9771770408499463
5496,33032,12,0.37831353865260275
5497,30068,13,1.7392363433020348
5498,76903,48,0.4862361004177755
5499,32810,12,0.49730231325794805
5500,32080,12,2.1965718438957422
5501,23518,51,0.46472728270823266
5502,34652,12,0.8725125917617677
5503,40241,21,-0.3145797039692178
5504,71107,22,-2.9605238923564903
5505,33138,12,0.8767869415913102
5506,30030,13,2.395972475039532
5507,28056,37,1.0002674364105122
5508,37876,47,1.3945486794335282
5509,40245,21,3.071350687438119
5510,26101,54,0.02801651702117391
5511,22203,51,0.5945371709335618
5512,75051,48,
5513,23505,51,1.0127980876478102
5514,75238,48,
5515,24012,51,0.9854921671127878
5516,24541,51,1.7791270904958931
5517,33069,12,1.916637543293506
5518,34990,12,0.7975740012825082
5519,77340,48,10.13986394557818
5520,36832,1,0.7879956894600052
5521,32277,12,0.14795044181085146
5522,74403,40,0.6292022827522614
5523,78212,48,1.5438055716668961
5524,20901,24,1.8791233011622712
5525,40503,21,2.1453150763495574
5526,77365,48,2.672727568632706
5527,78108,48,1.6633251414642132
5528,23606,51,-0.2647662084573674
5529,76543,48,0.08465552836825437
5530,28560,37,1.2562238597888864
5531,30312,13,1.2343189198427622
5532,70068,22,1.2975063885546751
5533,74820,40,1.0909712297272112
5534,33055,12,-0.275183630801207
5535,32405,12,-0.27108044767553086
5536,22630,51,0.10041604544166363
5537,37664,47,0.14907738733242087
5538,23453,51,-0.8675014909060927
5539,33441,12,1.121857516379209
5540,32065,12,0.4987798886892395
5541,78043,48,0.9452369995398057
5542,30705,13,1.0055042789098168
5543,40511,21,1.837643251436354
5544,34689,12,0.5275622607330617
5545,29212,45,0.2021324534116332
5546,27540,37,1.6329839814148894
5547,78610,48,-0.4739023608314846
5548,30078,13,0.2149429273562077
5549,37206,47,1.881203181385302
5550,29406,45,-0.017224734515522592
5551,29642,45,1.2952659797599853
5552,70809,22,3.3382548812973813
5553,70094,22,-0.687483429245599
5554,70501,22,0.15228851760843723
5555,32807,12,0.6789191589424175
5556,73703,40,1.312156977026568
5557,79605,48,1.1249060133941855
5558,77380,48,0.3257443529578198
5559,19713,10,-4.819900783665261
5560,20886,24,-0.06730752146312273
5561,30310,13,0.9962482556296908
5562,35810,1,0.1710891513924458
5563,27253,37,-0.3304075337970862
5564,27302,37,1.5777332983331152
5565,30265,13,2.1488186402457132
5566,72209,5,0.9930399269316974
5567,33326,12,0.9233452345050858
5568,32937,12,1.7022587953832427
5569,77566,48,0.6325233073896365
5570,33432,12,1.7461917990628526
5571,32607,12,0.6969775758376571
5572,31404,13,0.8078477410795339
5573,34606,12,0.9534565309974968
5574,32571,12,0.9810697548213331
5575,35211,1,1.6038404755007
5576,29456,45,1.4594786850261674
5577,22306,51,1.3705109518686849
5578,79106,48,0.47729490945255326
5579,70454,22,2.6723773419844004
5580,76065,48,
5581,29349,45,2.030579277138668
5582,37072,47,0.9871966026059699
5583,70005,22,1.5329339966201716
5584,77550,48,0.8356893816953596
5585,21225,24,0.6881496864697147
5586,21144,24,0.9690841360139631
5587,29640,45,0.8066289732584604
5588,20706,24,0.8448428011923061
5589,73159,40,0.480696910759329
5590,32312,12,0.45184470567684004
5591,23227,51,0.9005582599433402
5592,34986,12,0.049472066259723585
5593,29609,45,1.1099719594345787
5594,32909,12,1.4176047741760476
5595,32309,12,-1.2427198342087402
5596,30741,13,0.29590158254279186
